country_code,year,y_true,y_pred,feature_code
EUU,2009,27.2365889043024,27.18313787446695,SP.RUR.TOTL.ZS
EUU,2010,27.0276738485916,26.960436699514652,SP.RUR.TOTL.ZS
FRA,2008,22.132,22.114224859916188,SP.RUR.TOTL.ZS
FRA,2009,21.883,21.866460705002964,SP.RUR.TOTL.ZS
FRA,2010,21.631,21.610767202846105,SP.RUR.TOTL.ZS
GBR,2008,19.243,19.257750859727874,SP.RUR.TOTL.ZS
GBR,2009,18.969,19.011408060146064,SP.RUR.TOTL.ZS
GBR,2010,18.698,18.692648906362585,SP.RUR.TOTL.ZS
IDN,2008,51.665,51.60699796258744,SP.RUR.TOTL.ZS
IDN,2009,50.866,50.766641485063516,SP.RUR.TOTL.ZS
IDN,2010,50.086,49.78137210855196,SP.RUR.TOTL.ZS
IND,2008,69.754,69.68292990128334,SP.RUR.TOTL.ZS
IND,2009,69.413,69.37868773352324,SP.RUR.TOTL.ZS
IND,2010,69.07,68.9753519135734,SP.RUR.TOTL.ZS
ITA,2008,31.908,31.892033964700367,SP.RUR.TOTL.ZS
ITA,2009,31.791,31.774161959513414,SP.RUR.TOTL.ZS
ITA,2010,31.673,31.652439824575637,SP.RUR.TOTL.ZS
JPN,2008,10.897,10.283913729071347,SP.RUR.TOTL.ZS
JPN,2009,10.011,9.21291577419186,SP.RUR.TOTL.ZS
JPN,2010,9.188,8.179643049612174,SP.RUR.TOTL.ZS
KOR,2008,18.267,18.339474536804687,SP.RUR.TOTL.ZS
KOR,2009,18.165,18.308159550941667,SP.RUR.TOTL.ZS
KOR,2010,18.064,18.68534591778118,SP.RUR.TOTL.ZS
MEX,2008,22.778,22.815491954707767,SP.RUR.TOTL.ZS
MEX,2009,22.48,22.51224148786059,SP.RUR.TOTL.ZS
MEX,2010,22.185,22.204965658682738,SP.RUR.TOTL.ZS
RUS,2008,26.402,26.43596860298902,SP.RUR.TOTL.ZS
RUS,2009,26.358,26.402546612087015,SP.RUR.TOTL.ZS
RUS,2010,26.313,26.35774510569547,SP.RUR.TOTL.ZS
SAU,2008,18.351,18.334200095855216,SP.RUR.TOTL.ZS
SAU,2009,18.133,18.080651096230923,SP.RUR.TOTL.ZS
SAU,2010,17.916,17.872133191429945,SP.RUR.TOTL.ZS
TUR,2008,30.349,30.46042413457639,SP.RUR.TOTL.ZS
TUR,2009,29.759,29.877295124112933,SP.RUR.TOTL.ZS
TUR,2010,29.175,29.26341571488886,SP.RUR.TOTL.ZS
USA,2008,19.562,19.65563431169671,SP.RUR.TOTL.ZS
USA,2009,19.394,19.474558896225133,SP.RUR.TOTL.ZS
USA,2010,19.228,19.330480670135287,SP.RUR.TOTL.ZS
ZAF,2008,38.846,38.8305301692251,SP.RUR.TOTL.ZS
ZAF,2009,38.313,38.27063900313869,SP.RUR.TOTL.ZS
ZAF,2010,37.782,37.66841704442793,SP.RUR.TOTL.ZS
ARG,2011,9.01000000000001,8.9995741905465,SP.RUR.TOTL.ZS
ARG,2012,8.879,8.862339596605974,SP.RUR.TOTL.ZS
ARG,2013,8.751,8.734253115228585,SP.RUR.TOTL.ZS
AUS,2011,14.7,14.714001225062372,SP.RUR.TOTL.ZS
AUS,2012,14.598,14.674648089745938,SP.RUR.TOTL.ZS
AUS,2013,14.498,14.610754062998229,SP.RUR.TOTL.ZS
BRA,2011,15.369,15.327694145539606,SP.RUR.TOTL.ZS
BRA,2012,15.077,15.090719227722246,SP.RUR.TOTL.ZS
BRA,2013,14.791,14.853934803457369,SP.RUR.TOTL.ZS
CAN,2011,18.904,18.5666796305536,SP.RUR.TOTL.ZS
CAN,2012,18.863,18.385414019202543,SP.RUR.TOTL.ZS
CAN,2013,18.822,18.345858239829894,SP.RUR.TOTL.ZS
CHN,2011,49.489,49.75130689394342,SP.RUR.TOTL.ZS
CHN,2012,48.235,48.31787874353084,SP.RUR.TOTL.ZS
CHN,2013,46.987,47.038715413549305,SP.RUR.TOTL.ZS
DEU,2011,22.84,22.84621152397506,SP.RUR.TOTL.ZS
DEU,2012,22.83,22.663062469642327,SP.RUR.TOTL.ZS
DEU,2013,22.82,22.571029846082087,SP.RUR.TOTL.ZS
EUU,2011,26.8319422680753,26.834434937452993,SP.RUR.TOTL.ZS
EUU,2012,26.643111761466,26.596702506241385,SP.RUR.TOTL.ZS
EUU,2013,26.4605941669842,26.379874143804678,SP.RUR.TOTL.ZS
FRA,2011,21.378,21.420036705897374,SP.RUR.TOTL.ZS
FRA,2012,21.122,21.137215360945618,SP.RUR.TOTL.ZS
FRA,2013,20.865,20.85606993407333,SP.RUR.TOTL.ZS
GBR,2011,18.43,18.500259193556474,SP.RUR.TOTL.ZS
GBR,2012,18.163,18.17250081700783,SP.RUR.TOTL.ZS
GBR,2013,17.898,17.995601985123244,SP.RUR.TOTL.ZS
IDN,2011,49.405,49.26414362155993,SP.RUR.TOTL.ZS
IDN,2012,48.724,48.50336568894802,SP.RUR.TOTL.ZS
IDN,2013,48.045,47.83024282972205,SP.RUR.TOTL.ZS
IND,2011,68.724,68.81394783234666,SP.RUR.TOTL.ZS
IND,2012,68.366,68.3817113942676,SP.RUR.TOTL.ZS
IND,2013,67.997,68.0552450582933,SP.RUR.TOTL.ZS
ITA,2011,31.556,31.511728890946806,SP.RUR.TOTL.ZS
ITA,2012,31.316,31.39434866922484,SP.RUR.TOTL.ZS
ITA,2013,31.021,31.256844889387676,SP.RUR.TOTL.ZS
JPN,2011,8.931,8.418814183206063,SP.RUR.TOTL.ZS
JPN,2012,8.852,8.295627104499156,SP.RUR.TOTL.ZS
JPN,2013,8.774,8.402101694064031,SP.RUR.TOTL.ZS
KOR,2011,18.077,17.969954281604505,SP.RUR.TOTL.ZS
KOR,2012,18.149,17.983725114031262,SP.RUR.TOTL.ZS
KOR,2013,18.221,18.147232532104812,SP.RUR.TOTL.ZS
MEX,2011,21.889,21.904418747636274,SP.RUR.TOTL.ZS
MEX,2012,21.595,21.613762262270185,SP.RUR.TOTL.ZS
MEX,2013,21.301,21.319199367491073,SP.RUR.TOTL.ZS
RUS,2011,26.268,26.2477325072352,SP.RUR.TOTL.ZS
RUS,2012,26.209,26.21796859665107,SP.RUR.TOTL.ZS
RUS,2013,26.137,26.138623266171106,SP.RUR.TOTL.ZS
SAU,2011,17.698,17.751874615643572,SP.RUR.TOTL.ZS
SAU,2012,17.48,17.519689774553846,SP.RUR.TOTL.ZS
SAU,2013,17.26,17.287324956498786,SP.RUR.TOTL.ZS
TUR,2011,28.598,28.6132267853487,SP.RUR.TOTL.ZS
TUR,2012,28.026,28.097718859097576,SP.RUR.TOTL.ZS
TUR,2013,27.469,27.485964483834415,SP.RUR.TOTL.ZS
USA,2011,19.056,18.965413842423068,SP.RUR.TOTL.ZS
USA,2012,18.881,18.850056109486857,SP.RUR.TOTL.ZS
USA,2013,18.701,18.707255275116783,SP.RUR.TOTL.ZS
ZAF,2011,37.254,37.30411587926689,SP.RUR.TOTL.ZS
ZAF,2012,36.728,36.774601537302225,SP.RUR.TOTL.ZS
ZAF,2013,36.207,36.22793245943387,SP.RUR.TOTL.ZS
ARG,2014,8.623,8.602118584226961,SP.RUR.TOTL.ZS
ARG,2015,8.497,8.483018129514186,SP.RUR.TOTL.ZS
ARG,2016,8.373,8.35553306737606,SP.RUR.TOTL.ZS
AUS,2014,14.398,14.399472591184168,SP.RUR.TOTL.ZS
AUS,2015,14.299,14.307039360536807,SP.RUR.TOTL.ZS
AUS,2016,14.2,14.199853819212468,SP.RUR.TOTL.ZS
BRA,2014,14.508,14.655451743756043,SP.RUR.TOTL.ZS
BRA,2015,14.23,14.44246766078475,SP.RUR.TOTL.ZS
BRA,2016,13.958,14.152632769064574,SP.RUR.TOTL.ZS
CAN,2014,18.782,18.573978026035135,SP.RUR.TOTL.ZS
CAN,2015,18.741,18.53925386731202,SP.RUR.TOTL.ZS
CAN,2016,18.7,18.496958145065946,SP.RUR.TOTL.ZS
CHN,2014,45.741,45.81640000707075,SP.RUR.TOTL.ZS
CHN,2015,44.5,44.611765761353844,SP.RUR.TOTL.ZS
CHN,2016,43.264,43.41470268197742,SP.RUR.TOTL.ZS
DEU,2014,22.81,22.67261672067015,SP.RUR.TOTL.ZS
DEU,2015,22.8,22.66208469103792,SP.RUR.TOTL.ZS
DEU,2016,22.776,22.621722270266055,SP.RUR.TOTL.ZS
EUU,2014,26.2821514217514,26.25130106385108,SP.RUR.TOTL.ZS
EUU,2015,26.0918159268329,26.07918587262936,SP.RUR.TOTL.ZS
EUU,2016,25.8949266750198,25.89636595273079,SP.RUR.TOTL.ZS
FRA,2014,20.606,20.68531552024948,SP.RUR.TOTL.ZS
FRA,2015,20.345,20.453798236163653,SP.RUR.TOTL.ZS
FRA,2016,20.083,20.208170420350186,SP.RUR.TOTL.ZS
GBR,2014,17.635,17.639904116975124,SP.RUR.TOTL.ZS
GBR,2015,17.374,17.356789100196487,SP.RUR.TOTL.ZS
GBR,2016,17.114,17.102578750975134,SP.RUR.TOTL.ZS
IDN,2014,47.365,47.16253413771662,SP.RUR.TOTL.ZS
IDN,2015,46.687,46.48909318409733,SP.RUR.TOTL.ZS
IDN,2016,46.011,45.82603812260939,SP.RUR.TOTL.ZS
IND,2014,67.616,67.65597346912296,SP.RUR.TOTL.ZS
IND,2015,67.223,67.18864806755093,SP.RUR.TOTL.ZS
IND,2016,66.818,66.85039301717626,SP.RUR.TOTL.ZS
ITA,2014,30.728,31.027397457768316,SP.RUR.TOTL.ZS
ITA,2015,30.435,30.788654889575913,SP.RUR.TOTL.ZS
ITA,2016,30.145,30.518842624186142,SP.RUR.TOTL.ZS
JPN,2014,8.696,8.66150225505623,SP.RUR.TOTL.ZS
JPN,2015,8.619,8.657802794708555,SP.RUR.TOTL.ZS
JPN,2016,8.54300000000001,8.607351688809402,SP.RUR.TOTL.ZS
KOR,2014,18.293,18.311900479996496,SP.RUR.TOTL.ZS
KOR,2015,18.366,18.312835135661057,SP.RUR.TOTL.ZS
KOR,2016,18.438,18.30764812285783,SP.RUR.TOTL.ZS
MEX,2014,21.007,21.026769254603636,SP.RUR.TOTL.ZS
MEX,2015,20.715,20.741255282203667,SP.RUR.TOTL.ZS
MEX,2016,20.423,20.45076686448052,SP.RUR.TOTL.ZS
RUS,2014,26.05,26.073898423412736,SP.RUR.TOTL.ZS
RUS,2015,25.95,26.004479691692424,SP.RUR.TOTL.ZS
RUS,2016,25.836,25.918086150235524,SP.RUR.TOTL.ZS
SAU,2014,17.04,17.062767575332586,SP.RUR.TOTL.ZS
SAU,2015,16.82,16.84786273024945,SP.RUR.TOTL.ZS
SAU,2016,16.599,16.634195524946065,SP.RUR.TOTL.ZS
TUR,2014,26.923,26.895884836706344,SP.RUR.TOTL.ZS
TUR,2015,26.389,26.360504230695476,SP.RUR.TOTL.ZS
TUR,2016,25.866,25.806027963483082,SP.RUR.TOTL.ZS
USA,2014,18.517,18.53870836838575,SP.RUR.TOTL.ZS
USA,2015,18.329,18.334518736669715,SP.RUR.TOTL.ZS
USA,2016,18.138,18.152259501265345,SP.RUR.TOTL.ZS
ZAF,2014,35.688,35.70125809948796,SP.RUR.TOTL.ZS
ZAF,2015,35.172,35.168405213741394,SP.RUR.TOTL.ZS
ZAF,2016,34.659,34.65512975354075,SP.RUR.TOTL.ZS
ARG,2017,8.251,8.21938516438341,SP.RUR.TOTL.ZS
ARG,2018,8.13,8.114389221726194,SP.RUR.TOTL.ZS
ARG,2019,8.009,8.001449824797085,SP.RUR.TOTL.ZS
AUS,2017,14.096,14.145007913471163,SP.RUR.TOTL.ZS
AUS,2018,13.988,14.057226716471117,SP.RUR.TOTL.ZS
AUS,2019,13.876,13.898945360905861,SP.RUR.TOTL.ZS
BRA,2017,13.691,13.741981891319007,SP.RUR.TOTL.ZS
BRA,2018,13.431,13.466881004694299,SP.RUR.TOTL.ZS
BRA,2019,13.176,13.212549356897757,SP.RUR.TOTL.ZS
CAN,2017,18.65,18.770368512719244,SP.RUR.TOTL.ZS
CAN,2018,18.589,18.705164179115908,SP.RUR.TOTL.ZS
CAN,2019,18.518,18.640674812799507,SP.RUR.TOTL.ZS
CHN,2017,42.04,42.31402113251417,SP.RUR.TOTL.ZS
CHN,2018,40.848,41.13031581012722,SP.RUR.TOTL.ZS
CHN,2019,39.692,39.93343165860402,SP.RUR.TOTL.ZS
DEU,2017,22.739,22.672507751935562,SP.RUR.TOTL.ZS
DEU,2018,22.688,22.631530664503785,SP.RUR.TOTL.ZS
DEU,2019,22.624,22.634981949993488,SP.RUR.TOTL.ZS
EUU,2017,25.6924904552166,25.728248262816244,SP.RUR.TOTL.ZS
EUU,2018,25.4833029203311,25.52906920300378,SP.RUR.TOTL.ZS
EUU,2019,25.2626736261272,25.335288797149104,SP.RUR.TOTL.ZS
FRA,2017,19.82,19.904682019850668,SP.RUR.TOTL.ZS
FRA,2018,19.556,19.64553039341669,SP.RUR.TOTL.ZS
FRA,2019,19.291,19.384127472812633,SP.RUR.TOTL.ZS
GBR,2017,16.857,16.878651430396058,SP.RUR.TOTL.ZS
GBR,2018,16.602,16.629897651354394,SP.RUR.TOTL.ZS
GBR,2019,16.348,16.37613142160555,SP.RUR.TOTL.ZS
IDN,2017,45.341,45.3390408702213,SP.RUR.TOTL.ZS
IDN,2018,44.675,44.68195194725452,SP.RUR.TOTL.ZS
IDN,2019,44.015,44.029334523814846,SP.RUR.TOTL.ZS
IND,2017,66.4,66.50772272959593,SP.RUR.TOTL.ZS
IND,2018,65.97,66.10188821548174,SP.RUR.TOTL.ZS
IND,2019,65.528,65.6916715044749,SP.RUR.TOTL.ZS
ITA,2017,29.856,29.865124523482727,SP.RUR.TOTL.ZS
ITA,2018,29.562,29.582097478665567,SP.RUR.TOTL.ZS
ITA,2019,29.264,29.238338059981803,SP.RUR.TOTL.ZS
JPN,2017,8.465,8.303325485779009,SP.RUR.TOTL.ZS
JPN,2018,8.384,7.998013875177892,SP.RUR.TOTL.ZS
JPN,2019,8.30200000000001,7.9912371588742115,SP.RUR.TOTL.ZS
KOR,2017,18.497,18.363389991111642,SP.RUR.TOTL.ZS
KOR,2018,18.541,18.35435493288532,SP.RUR.TOTL.ZS
KOR,2019,18.57,18.38974868560554,SP.RUR.TOTL.ZS
MEX,2017,20.133,20.16762906493225,SP.RUR.TOTL.ZS
MEX,2018,19.844,19.880558935358565,SP.RUR.TOTL.ZS
MEX,2019,19.556,19.5940553917777,SP.RUR.TOTL.ZS
RUS,2017,25.708,25.786003662546264,SP.RUR.TOTL.ZS
RUS,2018,25.567,25.656324709241133,SP.RUR.TOTL.ZS
RUS,2019,25.413,25.52921461926607,SP.RUR.TOTL.ZS
SAU,2017,16.378,16.389333357556445,SP.RUR.TOTL.ZS
SAU,2018,16.156,16.17665605162519,SP.RUR.TOTL.ZS
SAU,2019,15.935,15.963076740552472,SP.RUR.TOTL.ZS
TUR,2017,25.356,25.36148545767593,SP.RUR.TOTL.ZS
TUR,2018,24.857,24.862288821568026,SP.RUR.TOTL.ZS
TUR,2019,24.37,24.35260285660239,SP.RUR.TOTL.ZS
USA,2017,17.942,17.97407044577156,SP.RUR.TOTL.ZS
USA,2018,17.744,17.78177073763387,SP.RUR.TOTL.ZS
USA,2019,17.541,17.589413096288922,SP.RUR.TOTL.ZS
ZAF,2017,34.15,34.17723054109808,SP.RUR.TOTL.ZS
ZAF,2018,33.645,33.69447247677381,SP.RUR.TOTL.ZS
ZAF,2019,33.144,33.20762198146957,SP.RUR.TOTL.ZS
ARG,2005,71.008,70.99682471789782,SP.DYN.LE00.MA.IN
ARG,2006,71.179,71.1503816369547,SP.DYN.LE00.MA.IN
ARG,2007,71.347,71.31883485333407,SP.DYN.LE00.MA.IN
AUS,2005,78.5,78.5242682816099,SP.DYN.LE00.MA.IN
AUS,2006,78.7,78.85234127480439,SP.DYN.LE00.MA.IN
AUS,2007,79.0,79.18246234589836,SP.DYN.LE00.MA.IN
BRA,2005,68.166,68.18254018739921,SP.DYN.LE00.MA.IN
BRA,2006,68.536,68.56321931478169,SP.DYN.LE00.MA.IN
BRA,2007,68.905,68.93147229195091,SP.DYN.LE00.MA.IN
CAN,2005,77.9,77.88232771699109,SP.DYN.LE00.MA.IN
CAN,2006,78.1,78.13407450640355,SP.DYN.LE00.MA.IN
CAN,2007,78.3,78.3824052803096,SP.DYN.LE00.MA.IN
CHN,2005,71.297,71.76364557787393,SP.DYN.LE00.MA.IN
CHN,2006,71.551,72.31150682531738,SP.DYN.LE00.MA.IN
CHN,2007,71.788,72.79710911519723,SP.DYN.LE00.MA.IN
DEU,2005,76.2,76.15209305874157,SP.DYN.LE00.MA.IN
DEU,2006,76.4,76.46305377939659,SP.DYN.LE00.MA.IN
DEU,2007,76.9,76.63386902719809,SP.DYN.LE00.MA.IN
EUU,2005,75.1623100147368,75.19885619173871,SP.DYN.LE00.MA.IN
EUU,2006,75.55966958579,75.55962885070906,SP.DYN.LE00.MA.IN
EUU,2007,75.8380213818099,75.82460207103561,SP.DYN.LE00.MA.IN
FRA,2005,76.7,76.57674686689293,SP.DYN.LE00.MA.IN
FRA,2006,77.3,77.12662958515317,SP.DYN.LE00.MA.IN
FRA,2007,77.6,77.3701903466478,SP.DYN.LE00.MA.IN
GBR,2005,77.0,76.88443890078872,SP.DYN.LE00.MA.IN
GBR,2006,77.2,77.25184134411568,SP.DYN.LE00.MA.IN
GBR,2007,77.4,77.5397146358342,SP.DYN.LE00.MA.IN
IDN,2005,65.579,65.63496130541179,SP.DYN.LE00.MA.IN
IDN,2006,65.899,65.92400805231959,SP.DYN.LE00.MA.IN
IDN,2007,66.228,66.22546676966488,SP.DYN.LE00.MA.IN
IND,2005,63.689,63.67934975194946,SP.DYN.LE00.MA.IN
IND,2006,64.091,64.00245714177194,SP.DYN.LE00.MA.IN
IND,2007,64.499,64.3534958017649,SP.DYN.LE00.MA.IN
ITA,2005,78.1,78.04317086841712,SP.DYN.LE00.MA.IN
ITA,2006,78.6,78.4343913261037,SP.DYN.LE00.MA.IN
ITA,2007,78.8,78.71356286247499,SP.DYN.LE00.MA.IN
JPN,2005,78.53,78.79514085045471,SP.DYN.LE00.MA.IN
JPN,2006,79.0,78.89856961895008,SP.DYN.LE00.MA.IN
JPN,2007,79.19,79.05279326881202,SP.DYN.LE00.MA.IN
KOR,2005,74.9,74.84051617052529,SP.DYN.LE00.MA.IN
KOR,2006,75.4,75.46177548475069,SP.DYN.LE00.MA.IN
KOR,2007,75.9,76.00469261117607,SP.DYN.LE00.MA.IN
MEX,2005,72.575,72.95539196793035,SP.DYN.LE00.MA.IN
MEX,2006,72.532,72.97532079023571,SP.DYN.LE00.MA.IN
MEX,2007,72.447,72.96894715230815,SP.DYN.LE00.MA.IN
RUS,2005,58.92,59.187985273496366,SP.DYN.LE00.MA.IN
RUS,2006,60.43,58.842837543731996,SP.DYN.LE00.MA.IN
RUS,2007,61.46,61.34665063298973,SP.DYN.LE00.MA.IN
SAU,2005,71.883,72.01466212103247,SP.DYN.LE00.MA.IN
SAU,2006,72.005,72.12504594818586,SP.DYN.LE00.MA.IN
SAU,2007,72.136,72.2352470121617,SP.DYN.LE00.MA.IN
TUR,2005,69.004,69.23689631819971,SP.DYN.LE00.MA.IN
TUR,2006,69.41,69.72092031528419,SP.DYN.LE00.MA.IN
TUR,2007,69.822,70.12778202223308,SP.DYN.LE00.MA.IN
USA,2005,75.0,75.0954925372632,SP.DYN.LE00.MA.IN
USA,2006,75.2,75.33582659917941,SP.DYN.LE00.MA.IN
USA,2007,75.5,75.47431285943371,SP.DYN.LE00.MA.IN
ZAF,2005,51.104,50.33753065524624,SP.DYN.LE00.MA.IN
ZAF,2006,51.439,49.694365567012255,SP.DYN.LE00.MA.IN
ZAF,2007,52.038,49.944019835234435,SP.DYN.LE00.MA.IN
ARG,2008,71.513,71.50928806217713,SP.DYN.LE00.MA.IN
ARG,2009,71.676,71.6716732408428,SP.DYN.LE00.MA.IN
ARG,2010,71.837,71.8367977319763,SP.DYN.LE00.MA.IN
AUS,2008,79.2,79.39355848352531,SP.DYN.LE00.MA.IN
AUS,2009,79.3,79.64256840855165,SP.DYN.LE00.MA.IN
AUS,2010,79.5,79.83873159741047,SP.DYN.LE00.MA.IN
BRA,2008,69.266,69.27884732357225,SP.DYN.LE00.MA.IN
BRA,2009,69.616,69.63532978330358,SP.DYN.LE00.MA.IN
BRA,2010,69.95,69.98448633239406,SP.DYN.LE00.MA.IN
CAN,2008,78.5,78.53635283303669,SP.DYN.LE00.MA.IN
CAN,2009,78.8,78.72625018683934,SP.DYN.LE00.MA.IN
CAN,2010,79.1,78.9896844746936,SP.DYN.LE00.MA.IN
CHN,2008,72.017,72.22111015008203,SP.DYN.LE00.MA.IN
CHN,2009,72.244,72.48178881462277,SP.DYN.LE00.MA.IN
CHN,2010,72.476,72.68561388784497,SP.DYN.LE00.MA.IN
DEU,2008,77.2,76.96763238720149,SP.DYN.LE00.MA.IN
DEU,2009,77.3,77.40853107379459,SP.DYN.LE00.MA.IN
DEU,2010,77.5,77.5442236580889,SP.DYN.LE00.MA.IN
EUU,2008,76.1273657996345,76.13615434959101,SP.DYN.LE00.MA.IN
EUU,2009,76.3726896018406,76.42895014153154,SP.DYN.LE00.MA.IN
EUU,2010,76.6661929203913,76.67484226627725,SP.DYN.LE00.MA.IN
FRA,2008,77.8,77.95597252290051,SP.DYN.LE00.MA.IN
FRA,2009,78.0,78.21542845491896,SP.DYN.LE00.MA.IN
FRA,2010,78.2,78.42412327855348,SP.DYN.LE00.MA.IN
GBR,2008,77.6,77.69240868629444,SP.DYN.LE00.MA.IN
GBR,2009,78.1,77.92774976398107,SP.DYN.LE00.MA.IN
GBR,2010,78.5,78.24849095660893,SP.DYN.LE00.MA.IN
IDN,2008,66.554,66.52765947495779,SP.DYN.LE00.MA.IN
IDN,2009,66.872,66.87926651167709,SP.DYN.LE00.MA.IN
IDN,2010,67.182,67.23617600977636,SP.DYN.LE00.MA.IN
IND,2008,64.91,64.853089333569,SP.DYN.LE00.MA.IN
IND,2009,65.32,65.26064697052234,SP.DYN.LE00.MA.IN
IND,2010,65.723,65.6400378922051,SP.DYN.LE00.MA.IN
ITA,2008,78.9,79.1080636707408,SP.DYN.LE00.MA.IN
ITA,2009,79.1,79.25225696079397,SP.DYN.LE00.MA.IN
ITA,2010,79.5,79.40326971509671,SP.DYN.LE00.MA.IN
JPN,2008,79.29,79.46264688707883,SP.DYN.LE00.MA.IN
JPN,2009,79.59,79.6513020558632,SP.DYN.LE00.MA.IN
JPN,2010,79.55,79.78181379763475,SP.DYN.LE00.MA.IN
KOR,2008,76.2,76.49326234216957,SP.DYN.LE00.MA.IN
KOR,2009,76.7,76.91028863702397,SP.DYN.LE00.MA.IN
KOR,2010,76.8,77.43381500448709,SP.DYN.LE00.MA.IN
MEX,2008,72.342,72.6466141280372,SP.DYN.LE00.MA.IN
MEX,2009,72.233,72.51936527396647,SP.DYN.LE00.MA.IN
MEX,2010,72.135,72.3613593447981,SP.DYN.LE00.MA.IN
RUS,2008,61.92,62.149905032538086,SP.DYN.LE00.MA.IN
RUS,2009,62.87,62.037263279157536,SP.DYN.LE00.MA.IN
RUS,2010,63.09,63.36676719133234,SP.DYN.LE00.MA.IN
SAU,2008,72.282,72.32213093390354,SP.DYN.LE00.MA.IN
SAU,2009,72.446,72.56072490105961,SP.DYN.LE00.MA.IN
SAU,2010,72.625,72.67475453236,SP.DYN.LE00.MA.IN
TUR,2008,70.255,70.50862904183938,SP.DYN.LE00.MA.IN
TUR,2009,70.716,70.9360635947152,SP.DYN.LE00.MA.IN
TUR,2010,71.199,71.38782919522481,SP.DYN.LE00.MA.IN
USA,2008,75.6,75.73848810650854,SP.DYN.LE00.MA.IN
USA,2009,76.0,75.96684289195757,SP.DYN.LE00.MA.IN
USA,2010,76.2,76.3018042295358,SP.DYN.LE00.MA.IN
ZAF,2008,52.853,52.35912499391674,SP.DYN.LE00.MA.IN
ZAF,2009,53.833,53.299599716603204,SP.DYN.LE00.MA.IN
ZAF,2010,54.906,54.5355520064258,SP.DYN.LE00.MA.IN
ARG,2011,71.995,72.02197980951529,SP.DYN.LE00.MA.IN
ARG,2012,72.151,72.17878069642443,SP.DYN.LE00.MA.IN
ARG,2013,72.306,72.3350187508082,SP.DYN.LE00.MA.IN
AUS,2011,79.7,79.93567799606586,SP.DYN.LE00.MA.IN
AUS,2012,79.9,80.03328657490975,SP.DYN.LE00.MA.IN
AUS,2013,80.1,80.2492209471441,SP.DYN.LE00.MA.IN
BRA,2011,70.265,70.30966257706316,SP.DYN.LE00.MA.IN
BRA,2012,70.56,70.63629943072203,SP.DYN.LE00.MA.IN
BRA,2013,70.838,70.94788979946783,SP.DYN.LE00.MA.IN
CAN,2011,79.4,79.35724617681572,SP.DYN.LE00.MA.IN
CAN,2012,79.6,79.67895204718795,SP.DYN.LE00.MA.IN
CAN,2013,79.7,79.92716052116756,SP.DYN.LE00.MA.IN
CHN,2011,72.72,72.84074433265812,SP.DYN.LE00.MA.IN
CHN,2012,72.976,73.04272156900359,SP.DYN.LE00.MA.IN
CHN,2013,73.242,73.29392941850467,SP.DYN.LE00.MA.IN
DEU,2011,77.9,77.7994264217385,SP.DYN.LE00.MA.IN
DEU,2012,78.1,77.99795852636896,SP.DYN.LE00.MA.IN
DEU,2013,78.1,78.19353853395313,SP.DYN.LE00.MA.IN
EUU,2011,77.1659704200872,76.98634997003967,SP.DYN.LE00.MA.IN
EUU,2012,77.2672810648167,77.35773044796956,SP.DYN.LE00.MA.IN
EUU,2013,77.6254881707342,77.63758614483487,SP.DYN.LE00.MA.IN
FRA,2011,78.7,78.54267086016968,SP.DYN.LE00.MA.IN
FRA,2012,78.7,78.84720012558878,SP.DYN.LE00.MA.IN
FRA,2013,79.0,79.06659307542604,SP.DYN.LE00.MA.IN
GBR,2011,79.0,78.72512977855399,SP.DYN.LE00.MA.IN
GBR,2012,79.1,79.17546722088187,SP.DYN.LE00.MA.IN
GBR,2013,79.2,79.37241112560513,SP.DYN.LE00.MA.IN
IDN,2011,67.485,67.51472427398703,SP.DYN.LE00.MA.IN
IDN,2012,67.784,67.82991353144926,SP.DYN.LE00.MA.IN
IDN,2013,68.081,68.1222766385341,SP.DYN.LE00.MA.IN
IND,2011,66.115,66.14760934345605,SP.DYN.LE00.MA.IN
IND,2012,66.488,66.53989402696688,SP.DYN.LE00.MA.IN
IND,2013,66.84,66.92457764299606,SP.DYN.LE00.MA.IN
ITA,2011,79.7,79.8537649656048,SP.DYN.LE00.MA.IN
ITA,2012,79.8,79.99267308155582,SP.DYN.LE00.MA.IN
ITA,2013,80.3,80.06521426216753,SP.DYN.LE00.MA.IN
JPN,2011,79.44,79.77209742188049,SP.DYN.LE00.MA.IN
JPN,2012,79.94,79.76805888582933,SP.DYN.LE00.MA.IN
JPN,2013,80.21,79.7186736867321,SP.DYN.LE00.MA.IN
KOR,2011,77.3,77.33103735200945,SP.DYN.LE00.MA.IN
KOR,2012,77.6,77.55501286490374,SP.DYN.LE00.MA.IN
KOR,2013,78.1,77.75900965093925,SP.DYN.LE00.MA.IN
MEX,2011,72.056,72.18748985489738,SP.DYN.LE00.MA.IN
MEX,2012,71.997,71.98756775842654,SP.DYN.LE00.MA.IN
MEX,2013,71.958,71.83976700272711,SP.DYN.LE00.MA.IN
RUS,2011,64.04,63.19682979462881,SP.DYN.LE00.MA.IN
RUS,2012,64.56,64.45388229626379,SP.DYN.LE00.MA.IN
RUS,2013,65.13,64.76233757770186,SP.DYN.LE00.MA.IN
SAU,2011,72.808,73.10329305154596,SP.DYN.LE00.MA.IN
SAU,2012,72.984,73.13639317232574,SP.DYN.LE00.MA.IN
SAU,2013,73.147,73.1449795687636,SP.DYN.LE00.MA.IN
