country_code,year,SP.URB.TOTL.IN.ZS,SP.RUR.TOTL.ZS,SP.DYN.LE00.MA.IN,SP.DYN.LE00.IN,NY.GDP.MKTP.CD,NE.IMP.GNFS.ZS,NE.EXP.GNFS.ZS,NY.GDP.MKTP.KD.ZG,SH.DYN.MORT,EG.USE.PCAP.KG.OE,EN.ATM.GHGT.KT.CE,NV.AGR.TOTL.ZS,FS.AST.PRVT.GD.ZS,SE.TER.ENRR,GC.TAX.TOTL.GD.ZS
EUU,2011,73.1680577319247,26.8319422680753,77.1659704200872,80.137772913297,15738868154361.8,41.1690484125615,42.7603181706847,1.81701373960948,4.69842463772162,3335.59201694285,3849510.0,1.71563922925494,100.531986029227,66.02294921875,19.4804328062977
EUU,2012,73.356888238534,26.643111761466,77.2672810648167,80.156888172745,14632642649230.2,41.4393849774212,44.1957848279421,-0.747025971716496,4.5686141613649,3288.24727944879,3788200.0,1.70782191243084,98.8546600014799,66.178337097168,19.9289926883955
EUU,2013,73.5394058330158,26.4605941669842,77.6254881707342,80.4637409249241,15291976140967.0,40.8635100773222,44.2609873268027,-0.0478238394554324,4.43765285407349,3242.63919551927,3711450.0,1.75696135509817,96.180595055138,65.8093872070313,20.2047148660497
EUU,2014,73.7178485782486,26.2821514217514,78.0461028503915,80.8704475592144,15631276120897.1,41.2431531237961,44.8664727160836,1.57371689308464,4.31982151171279,3123.59565570034,3565620.0,1.72436331123483,92.4148925001275,66.4672317504883,20.259652858585
EUU,2015,73.9081840731671,26.0918159268329,77.8240319924782,80.5668071415957,13543830082660.1,41.7084050751282,45.7491496511678,2.30211242110556,4.2162678615137,3278.35207782641,3621560.0,1.66860923608252,89.7427857663238,66.8695678710938,20.1573605758355
EUU,2016,74.1050733249803,25.8949266750198,78.1875144290585,80.9498646420543,13883444699831.6,41.1025579522104,45.2379069409548,2.00664875170833,4.15052284429162,,3622340.0,1.62367022261881,88.8351781002684,68.0363006591797,20.1449047028758
EUU,2017,74.3075095447834,25.6924904552166,78.260467760527,80.9308386443383,14727943783142.0,42.7988586968899,46.7239552546145,2.80306329867453,4.09814629093624,,3635650.0,1.71484566753513,87.6653698758681,69.4917373657227,19.6794700361405
EUU,2018,74.5166970796689,25.4833029203311,78.3492850447651,81.0349054643915,15956518442929.4,43.8847383821542,47.3216605707617,2.11404920350664,4.03232410311584,,3567090.0,1.63389181242357,86.3926470621188,70.986686706543,19.7862449672859
EUU,2019,74.7373263738728,25.2626736261272,78.4480516697923,81.0638468173313,15633997955351.1,43.7445071410286,47.2364448181785,1.55972588697249,3.95028179173172,,,1.62644946141563,85.7505003041521,70.9866790771484,19.9111154382344
EUU,2020,74.9565011459504,25.0434988540496,,,15192652399779.1,40.6381642425922,43.9491459879559,-6.20157283789507,,,,1.70685946948885,93.6758466832895,,
FRA,1960,61.88,38.12,66.6,69.8682926829268,62225478000.8822,12.3798949481146,14.8140239996584,,28.5,1699.25087225499,,10.5372165520776,,,
FRA,1961,62.607,37.393,66.8,70.1170731707317,67461644222.0352,12.2639094042344,14.410635155096,4.9801118491384,27.0,1745.20154580836,,9.07927129492861,,,
FRA,1962,63.489,36.511,66.9,70.3146341463415,75607529809.9288,11.9600745088391,13.1743577127192,6.84346998523586,25.7,1861.04206629976,,9.8320036551506,,,
FRA,1963,64.702,35.298,67.1,70.5146341463415,84759195105.8693,12.2315578267549,12.9275480452707,6.23367995209179,24.5,1983.46581691429,,8.82841646549832,,,
FRA,1964,65.898,34.102,67.2,70.6634146341463,94007851047.3678,12.9107483570066,13.0944809554095,6.65209950760072,23.4,2085.1611249389,,7.98671471980779,,,
FRA,1965,67.071,32.929,67.3,70.8121951219512,101537248148.427,12.3851770432598,13.5693910130591,4.86150769580638,22.3,2109.85328421028,,7.78702467875743,,,
FRA,1966,68.225,31.775,67.4,70.9609756097561,110045852177.928,12.989882404076,13.5935575785381,5.25183704566086,21.4,2122.9162936307,,7.59302634438461,,,
FRA,1967,69.357,30.643,67.6,71.1609756097561,118972977486.207,13.1174269920152,13.4893070523201,4.92114891528463,20.6,2248.07817852083,,7.56602825395053,,,
FRA,1968,70.238,29.762,67.7,71.309756097561,129785441507.456,13.3892284225505,13.5560947145358,4.49130888579006,19.9,2359.88286349562,,7.32266617528127,,,
FRA,1969,70.648,29.352,67.8,71.4585365853659,141903068680.309,14.6957264653009,14.2970293505153,7.10947534485236,19.1,2536.66501732008,,6.67995657049285,,,
FRA,1970,71.055,28.945,68.0,71.6585365853659,148456359985.827,15.4377953507613,15.9811611958822,6.10867981285152,18.2,2951.47664890088,614501.57,6.62779041830419,,,
FRA,1971,71.459,28.541,68.2,71.9073170731707,165966615366.402,15.5272768774252,16.4816822643232,5.31671589688149,17.4,3027.8210860448,629907.505,6.06667998173933,,18.5590591430664,
FRA,1972,71.86,28.14,68.4,72.1073170731707,203494148244.473,15.8473227808061,16.6231060727089,4.51137401861739,16.6,3170.74811465601,650356.94,6.77628173586304,,19.6351699829102,18.6753382737298
FRA,1973,72.256,27.744,68.6,72.3560975609756,264429876252.21,16.8812501740996,17.5247221371069,6.34458067469789,16.0,3385.50929729327,691091.495,6.77511908409705,,21.3966999053955,17.8442511053678
FRA,1974,72.65,27.35,68.8,72.6048780487805,285552373158.756,21.7254868245712,20.6302807987887,4.30091914308284,15.4,3253.33125218607,674903.0,5.41202768344581,,22.2335205078125,18.8734543972722
FRA,1975,72.926,27.074,69.0,72.8536585365854,360832186018.051,17.8585358408655,18.8332004951754,-0.959884746223096,14.9,3058.7369619066,634882.235,4.81312214892571,,23.5865592956543,17.7218201624997
FRA,1976,72.997,27.003,69.2,73.1024390243903,372319038514.067,20.2646985459187,19.3351723328393,4.35675890276836,14.5,3247.74621586822,679365.4,4.55922703329274,,24.7860507965088,18.8399901351678
FRA,1977,73.068,26.932,69.4,73.3512195121951,410279486493.715,20.4024028134951,20.2335670307392,3.46431200428788,13.9,3172.81404290384,667440.965,4.31574247002187,,24.9311294555664,18.2407944498832
FRA,1978,73.14,26.86,69.7,73.6024390243903,506707848837.209,19.1956743112029,20.2426745837098,3.97854372235838,13.4,3369.33888852869,687571.95,4.17050327725428,,25.9742107391357,18.2572364059547
FRA,1979,73.211,26.789,69.9,73.8512195121951,613953129818.07,20.3176715803219,20.7159538936742,3.54998915669242,12.8,3495.8973259882,697434.69,4.13349740086889,,24.3278694152832,18.8316897062058
FRA,1980,73.282,26.718,70.1,74.0512195121951,701288419745.421,22.5200876552228,20.9825796312283,1.57874525990584,12.4,3476.52283267808,675156.85,3.60736658033955,,25.1581993103027,19.2919191523624
FRA,1981,73.352,26.648,70.3,74.3,615552202776.101,23.4410816004392,21.9698618586821,1.06901983853727,11.9,3379.16618422877,621534.31,3.53167250017157,,25.34202003479,19.3675732164903
FRA,1982,73.425,26.575,70.5,74.5,584877732308.614,23.8536900863327,21.3986951973501,2.50539661637579,11.5,3280.26163096426,597074.4,4.05263580033072,,26.7746906280518,19.6002125614414
FRA,1983,73.5,26.5,70.8,74.8,559869179791.72,22.7035012420985,22.436327077748,1.24086486211559,11.1,3347.53254310335,584373.15,3.59547556386354,,27.2419891357422,19.4442146496727
FRA,1984,73.575,26.425,71.0,75.0,530683779929.445,23.7063490940978,23.8354808141097,1.51372160344316,10.7,3448.50185954603,575218.36,3.35898052416446,,,19.5674134255901
FRA,1985,73.65,26.35,71.3,75.3,553138414367.061,23.6921744937567,23.3242134965665,1.62278136715794,10.4,3597.6448062926,561940.72,3.33764908821429,,28.8465995788574,19.6514605775957
FRA,1986,73.725,26.275,71.6,75.6,771470783218.108,20.5045200320159,20.3834784359363,2.33727634979969,10.1,3632.92463934807,549474.89,3.23460954878246,,29.3897094726563,19.6597690889594
FRA,1987,73.8,26.2,71.8,75.8,934173305685.911,20.6953876420443,19.5973518165664,2.56190033450119,9.8,3702.2413032893,547516.39,3.08814544214079,,29.793550491333,19.8706458386443
FRA,1988,73.875,26.125,72.1,76.1,1018847043277.17,21.0254913722756,20.3667255718941,4.74314219356484,9.6,3665.56885573952,533912.04,2.84939176299563,,30.7785701751709,19.2124499487064
FRA,1989,73.95,26.05,72.3,76.3487804878049,1025211803413.53,22.3436273030054,21.6581538248618,4.34386106267613,9.3,3795.90023499919,547917.63,3.12499686597715,,34.3020210266113,18.9060014414972
FRA,1990,74.056,25.944,72.6,76.6,1269179616913.63,21.760321808445,20.9757333804124,2.92393508123074,9.0,3846.62525656935,502750.0,3.13683503140822,,36.8910217285156,18.7342473161179
FRA,1991,74.229,25.771,72.8,76.8487804878049,1269276828275.78,21.6487970651412,21.3348844239057,1.04817584704435,8.6,4043.09915952048,527540.0,2.61435094645531,,39.4566383361816,18.9182261505155
FRA,1992,74.401,25.599,73.1,77.1,1401465923172.24,20.6610532607475,21.3305593452775,1.59934267687127,8.1,3954.00326137696,512800.0,2.59278875102455,,42.792121887207,18.4666925687877
FRA,1993,74.572,25.428,73.3,77.3,1322815612694.0,19.1125443145592,20.7925794072246,-0.628666351905437,7.5,4001.90220211367,494010.0,2.29573275639404,,45.7171897888184,18.3840765665474
FRA,1994,74.743,25.257,73.6,77.6487804878049,1393982750472.59,20.1659170058998,21.6603227312909,2.35834218111899,7.0,3836.11183403228,488270.0,2.40069431554573,,49.5357398986816,19.0841169775623
FRA,1995,74.912,25.088,73.8,77.7512195121951,1601094756209.75,21.0232025170056,22.6229260600867,2.10669525325974,6.5,3981.35217510008,497010.0,2.44477223085466,,50.3770294189453,19.46320734351
FRA,1996,75.082,24.918,74.1,77.9536585365854,1605675086549.56,21.2736750818117,23.055564872,1.41299367250002,6.1,4191.92418401089,515770.0,2.40428151846333,,52.3642807006836,20.385844541016
FRA,1997,75.25,24.75,74.5,78.3048780487805,1452884917959.09,22.5103014673064,25.52319541576,2.33629652937944,5.8,4049.23318315811,505840.0,2.34425581519473,,53.3349494934082,21.1008549811762
FRA,1998,75.417,24.583,74.8,78.6048780487805,1503108739159.44,23.380274814039,26.1264919786729,3.58865942535427,5.6,4151.62747047151,521880.0,2.36245983418843,,53.8835411071777,23.0269932006604
FRA,1999,75.614,24.386,75.0,78.7560975609756,1492647560196.04,23.6843852136939,26.0765353865349,3.42137379882455,5.5,4123.52695290461,511480.0,2.23626141060772,,51.4898986816406,23.6319940271192
FRA,2000,75.871,24.129,75.3,79.0560975609756,1362248940482.77,27.2662714690058,28.5949742490286,3.92366922704063,5.4,4135.47764416171,508560.0,2.0983575513075,,50.6030807495117,23.3918915720097
FRA,2001,76.127,23.873,75.5,79.1585365853659,1376465324384.79,26.6934728903914,28.2658952021844,1.98372141863292,5.2,4246.00480346048,513380.0,2.10700819139254,76.9794029671142,50.4472885131836,23.374463658822
FRA,2002,76.38,23.62,75.7,79.2609756097561,1494286655373.61,25.5409745004028,27.5310502579308,1.13553148214601,5.1,4225.46803697924,505830.0,2.01085885192927,76.0706362099659,50.2516899108887,22.5672285869574
FRA,2003,76.632,23.368,75.7,79.1146341463415,1840480812641.08,24.6858645485955,26.1119689746398,0.823160756684118,4.9,4270.9498676839,510700.0,1.85016428870167,75.5721281979265,52.3169784545898,22.1169755179785
FRA,2004,76.883,23.117,76.7,80.1634146341463,2115742488204.62,25.4561715567725,26.4688363216607,2.82975292869891,4.7,4301.7368132038,508440.0,1.82269094417374,76.6170447629985,53.4576301574707,22.1629571031778
FRA,2005,77.13,22.87,76.7,80.1634146341463,2196126103718.44,26.947655734595,27.0330510418171,1.66321998030079,4.6,4287.15707390243,509070.0,1.68010170422531,80.1488755057605,53.8823318481445,22.2954802211897
FRA,2006,77.377,22.623,77.3,80.8121951219512,2318593651988.46,28.16836935943,27.9350550901956,2.44932360111885,4.5,4188.84325922155,498790.0,1.51849064281003,84.2600523442078,53.8754196166992,22.5778088478701
FRA,2007,77.621,22.379,77.6,81.1121951219512,2657213249384.07,28.5674990728149,27.853257510199,2.42473624337305,4.4,4115.5272396794,491620.0,1.6129929533935,88.8146454032225,52.9475402832031,22.1220175547039
FRA,2008,77.868,22.132,77.8,81.2146341463415,2918382891460.38,29.2776980294924,28.1193848563025,0.254945960124005,4.3,4110.58597782222,485350.0,1.51522299962858,92.5250705186762,52.4755210876465,22.0052399642638
FRA,2009,78.117,21.883,78.0,81.4146341463415,2690222283967.77,25.6269036398058,24.8355472102672,-2.87331382849631,4.3,3913.45794162876,467050.0,1.32316199671353,95.0680688403664,52.7731018066406,20.7014276846679
FRA,2010,78.369,21.631,78.2,81.6634146341463,2642609548930.36,28.0794912416196,26.7882998402738,1.94943762312663,4.3,4016.84807067409,470790.0,1.60402828863388,95.8849068981987,54.881721496582,21.9526594894273
FRA,2011,78.622,21.378,78.7,82.1146341463415,2861408170264.6,30.369238945981,28.4213374764194,2.19270063266654,4.2,3847.07219950468,453510.0,1.6502871934041,96.8263221997611,55.6257286071777,21.8164964590897
FRA,2012,78.878,21.122,78.7,81.9682926829268,2683825225092.63,30.499031981938,29.2030271868495,0.313134751077172,4.2,3836.65629939189,456320.0,1.63179503677703,96.5546312626747,57.9090118408203,22.5307400790117
FRA,2013,79.135,20.865,79.0,82.219512195122,2811077725703.59,30.3993172078638,29.3647378670492,0.576326674771792,4.1,3833.5342590538,457250.0,1.45863217691004,96.0201947015595,59.8487586975098,23.2109178727076
FRA,2014,79.394,20.606,79.5,82.719512195122,2852165760630.27,30.8121120215465,29.666684498073,0.956183052371557,4.1,3659.08779468449,424130.0,1.55635615985933,94.0892609192168,61.5104789733887,23.1614153174882
FRA,2015,79.655,20.345,79.2,82.3219512195122,2438207896251.84,31.1590715564548,30.5926223781313,1.1129123405747,4.1,3692.01783331053,430140.0,1.60564438654459,95.0900459964193,62.7859306335449,23.197715462657
FRA,2016,79.917,20.083,79.5,82.5731707317073,2471285607081.72,30.852605198715,30.2475371833945,1.09546440372048,4.2,,430020.0,1.43711486668854,97.374323505939,64.7276763916016,23.0648275010082
FRA,2017,80.18,19.82,79.6,82.5756097560976,2588740901639.81,32.0132141063066,30.9486331871,2.29141999417021,4.3,,432380.0,1.54241477388973,101.371818902841,65.8022308349609,23.6293346543377
FRA,2018,80.444,19.556,79.7,82.7243902439024,2786502569559.77,32.7600397680845,31.7191563303394,1.79286392711333,4.4,,423350.0,1.65112952288889,104.383808611646,67.6246566772461,24.1956261037571
FRA,2019,80.709,19.291,79.7,82.5780487804878,2715518274227.45,32.7510153736559,31.7717136605065,1.50859403033795,4.5,,,1.59714194783544,107.641810143678,,24.6732088116129
FRA,2020,80.975,19.025,,,2603004395901.95,30.2580972703621,28.0434779746962,-8.11490709749263,,,,1.7191711786189,123.733329471901,,
GBR,1960,78.444,21.556,68.2,71.1268292682927,73233967692.1028,,,,26.6,3033.05064885496,,,17.3389409290767,,
GBR,1961,78.374,21.626,68.0,70.8780487804878,77741965703.3544,,,2.67711894345372,26.1,3006.74738636364,,,17.493246893571,,
GBR,1962,78.237,21.763,68.0,70.9268292682927,81247564156.8246,,,1.1029096492187,25.6,3087.34197183099,,,17.4380535548127,,
GBR,1963,78.099,21.901,67.9,70.8268292682927,86561961812.3249,,,4.8743839976478,24.9,3196.83118359739,,,19.343360828077,,
GBR,1964,77.96,22.04,68.6,71.6243902439024,94407558351.1616,,,5.53365938602349,24.2,3212.53455555556,,,20.6720645371771,,
GBR,1965,77.821,22.179,68.6,71.6243902439024,101824755078.991,,,2.14217654354569,23.4,3329.41016283013,,,20.623659462135,,
GBR,1966,77.682,22.318,68.5,71.5731707317073,108572752102.045,,,1.57310041405223,22.8,3306.78161340201,,,19.4965958324737,,
GBR,1967,77.541,22.459,69.1,72.1243902439024,113116888210.787,,,2.78647464167507,22.2,3345.55349485654,,,19.82421875,,
GBR,1968,77.4,22.6,68.7,71.7243902439025,107759910067.889,,,5.44108343766115,21.8,3406.14449473572,,,19.7104677060134,,
GBR,1969,77.259,22.741,68.6,71.7219512195122,116464702803.218,,,1.92409683469894,21.4,3557.12927532049,,,19.350052548066,,
GBR,1970,77.117,22.883,68.9,71.9731707317073,130671946244.3,20.9759526914106,21.7920405502195,3.38084998997255,21.0,3684.95235186591,839587.41,,19.8159813410222,,
GBR,1971,77.03,22.97,69.2,72.2731707317073,148113896325.14,20.5381153466973,21.8747206703911,3.50471731292367,20.6,3733.28299838792,837410.77,,20.7525468287874,14.5803098678589,
GBR,1972,77.195,22.805,69.1,72.1243902439024,169965034965.035,20.7405428042437,20.620132541805,4.32166760732784,20.0,3747.96247517097,822151.68,,28.5508566726423,15.4380102157593,23.0184853204808
GBR,1973,77.358,22.642,69.3,72.3243902439024,192537971582.558,24.7729750362623,22.4318802962058,6.5238484923938,19.4,3880.65017434883,863336.04,,33.5649031732702,16.0658397674561,21.0715830724992
GBR,1974,77.521,22.479,69.5,72.5243902439024,206131369798.971,31.6503226245421,26.8020865699738,-2.48440400107032,18.7,3734.84165224761,823515.68,,35.1995282537451,16.7200794219971,23.7460735062314
GBR,1975,77.683,22.317,69.7,72.7243902439024,241756637168.142,27.1000594835002,25.3841252264949,-1.47364949331113,18.0,3545.81713377133,809418.44,,28.3141460914765,18.5451202392578,24.2656075553197
GBR,1976,77.844,22.156,69.8,72.7756097560976,232614555256.065,29.125618385477,27.9924542294322,2.91026616559715,17.2,3616.9755344627,824663.31,,27.3619157976053,19.1802406311035,23.8006952491309
GBR,1977,78.005,21.995,70.2,73.2243902439024,263066457352.172,28.9593822936558,29.6504939794186,2.45775049324355,16.4,3695.38387114294,833515.83,,26.0847655421175,19.3252296447754,23.3257744536389
GBR,1978,78.164,21.836,70.2,73.1756097560976,335883029721.956,26.6875858486096,27.9938377397053,4.20426046845949,15.7,3675.43527262835,830538.8,,25.5990134902919,19.1264095306396,22.1542220674458
GBR,1979,78.323,21.677,70.3,73.2756097560976,438994070309.191,27.0035447410188,27.3607434886851,3.74901663741136,14.9,3858.97596475941,876952.44,,25.86194420458,19.164119720459,21.9037787093631
GBR,1980,78.481,21.519,70.7,73.6756097560976,564947710899.373,24.4224675746718,26.5989711925692,-2.03136778602691,14.1,3523.64884206148,806582.53,,26.2158726763391,18.8495807647705,23.876065932529
GBR,1981,78.588,21.412,71.1,74.0268292682927,540765675241.158,23.1453875169556,25.9634665626103,-0.787743812453044,13.4,3415.37757002103,789385.06,,30.8601371313897,18.8853206634521,24.639426203616
GBR,1982,78.539,21.461,71.3,74.1780487804878,515048916841.37,23.7189678916198,25.6164707239141,1.99489118168385,12.7,3397.12228871864,772803.8,,34.0485865664453,18.9608592987061,25.8661393285258
GBR,1983,78.489,21.511,71.5,74.3780487804878,489618008185.539,24.7883365686174,25.7457921182907,4.22185642201633,12.2,3377.9049126009,763225.32,,37.0723310454147,21.0581092834473,24.6485304999056
GBR,1984,78.44,21.56,71.9,74.7780487804878,461487097632.349,27.5871743729572,27.5230306733613,2.26910514427867,11.7,3370.52494279189,730850.52,,42.2356793276187,21.072509765625,24.7776311010935
GBR,1985,78.39,21.61,71.8,74.6292682926829,489285164271.047,26.7732144964866,27.875365835106,4.14741495240814,11.4,3550.78379115728,766610.11,,43.9062454918151,20.9983196258545,25.1335734201353
GBR,1986,78.34,21.66,72.1,74.9292682926829,601452653180.885,25.4317139925569,24.8273977543863,3.15034058555371,11.1,3597.94469423442,786061.18,,77.6106416839909,21.5178909301758,24.5006836277848
